p,m,n,q,df,distribution,method,convergence,a,F,average RMSE,avereage SE BIAS,T,T_SB,T_MVA,RMSE.alpha1,RMSE.alpha2,RMSE.alpha2,RMSE.psi11,RMSE.psi22,RMSE.psi33,RMSE.psi44,RMSE.psi55,RMSE.psi66,RMSE.psi77,RMSE.psi88,RMSE.psi99,RMSE.psi1010,RMSE.phi11,RMSE.phi12,RMSE.phi13,RMSE.phi22,RMSE.phi23,RMSE.phi33,BIAS.alpha1,BIAS.alpha2,BIAS.alpha3,BIAS.psi11,BIAS.psi22,BIAS.psi33,BIAS.psi44,BIAS.psi55,BIAS.psi66,BIAS.psi77,BIAS.psi88,BIAS.psi99,BIAS.psi1010,BIAS.phi11,BIAS.phi12,BIAS.phi13,BIAS.phi22,BIAS.phi23,BIAS.phi33,SE BIAS.alpha1,SE BIAS.alpha2,SE BIAS.alpha3,SE BIAS.psi11,SE BIAS.psi22,SE BIAS.psi33,SE BIAS.psi44,SE BIAS.psi55,SE BIAS.psi66,SE BIAS.psi77,SE BIAS.psi88,SE BIAS.psi99,SE BIAS.psi1010,SE BIAS.phi11,SE BIAS.phi12,SE BIAS.phi13,SE BIAS.phi22,SE BIAS.phi23,SE BIAS.phi33
10,3,500,19,46,Elliptical,ridgeD,1,0,0.105242187,0.237503209,0.149940037,0.159,0.159,0.159,0.009191058,0.011494419,0.010616527,0.292056523,0.282872239,0.279619309,0.277380041,0.275331021,0.274355764,0.27336852,0.266460783,0.290528117,0.340583619,0.255329343,0.291127859,0.282084872,0.254085988,0.287138979,0.258935979,0.000344719,-9.01E-05,-0.000219497,-0.196655255,-0.204179397,-0.201121787,-0.200813115,-0.19891682,-0.198092346,-0.198432212,-0.193338188,-0.200527368,-0.185839004,-0.185406942,-0.194340063,-0.190898717,-0.185231559,-0.194887483,-0.193271349,-0.090543843,-0.087803001,-0.085254369,-0.101686621,-0.132600019,-0.203082049,-0.163343063,-0.165187349,-0.172712121,-0.166265241,-0.167283345,-0.162962498,-0.17318817,-0.18623412,-0.15910386,-0.15371923,-0.167679463,-0.149322986,-0.160889363
10,3,500,19,46,Elliptical,gls.model,1,1,0.196890716,0.136148446,0.091337531,0.908,0.05,0.005,0.009423233,0.011830015,0.01059511,0.17874257,0.143288453,0.133711753,0.134458787,0.138699534,0.140421441,0.140253918,0.132202395,0.179208306,0.289950538,0.126897415,0.186640276,0.172222803,0.149020596,0.193800587,0.115452736,0.000378166,4.72E-05,-0.000129988,-0.002093868,-0.005008623,-0.00407817,-0.005276922,-0.002069711,-0.002125597,-0.000355723,-0.00367927,-0.004387026,-0.002211748,-0.006750576,-0.010370355,-0.010406412,-0.006774975,-0.015512379,-0.0076807,0.015263068,0.014748806,0.051213623,-0.353726145,-0.428275396,-0.426914819,-0.419909767,-0.427191392,-0.439268984,-0.454709451,-0.415279934,-0.446328987,-0.402695149,-0.417382036,-0.405199704,-0.379012012,-0.50153759,-0.448330122,-0.449657145
10,3,500,19,46,Elliptical,gls.s,1,1,0.176072826,0.140901448,0.062705039,0.884,0.032,0.004,0.009489711,0.011941165,0.010622756,0.18220694,0.156156499,0.151202964,0.150080075,0.14893211,0.150345148,0.150063067,0.147483028,0.18061684,0.27663654,0.13584319,0.186053666,0.178214657,0.136660494,0.185290123,0.129288543,0.000348318,4.24E-05,-8.25E-05,-0.069488883,-0.077147003,-0.076674462,-0.077820239,-0.075451028,-0.074437159,-0.074233726,-0.073873755,-0.077653092,-0.059300463,-0.061527895,-0.076295175,-0.068658249,-0.061555437,-0.074337739,-0.068303405,-0.007120191,-0.009706539,0.031407777,-0.275443155,-0.353002404,-0.369208157,-0.346420703,-0.335969964,-0.354922819,-0.37190584,-0.352860811,-0.352655286,-0.337674239,-0.361760102,-0.309019874,-0.322159469,-0.363272983,-0.342017848,-0.386367078
10,3,500,19,46,Elliptical,ls,1,1,330423.5057,2.211763489,0.990112629,1,0.227,0.034,0.009418973,0.011822955,0.01059359,0.364753201,0.45241136,0.90343292,1.472161186,3.215085654,3.074856935,4.32092277,8.682183767,7.822448625,10.41423287,0.14907705,0.308599538,0.176531041,0.312713706,0.206405923,0.115854238,0.000365219,5.02E-05,-0.000130257,0.007750453,-0.002634885,-0.014818577,0.05226217,-0.222578904,0.189301783,0.214052265,-0.240686553,-0.019576468,0.028428602,-0.008777019,-0.005413636,-0.010946406,-0.010569645,-0.014945257,-0.007686061,-0.925271728,-0.923016562,-0.99080754,-0.992488736,-0.995549518,-0.997906776,-0.998792618,-0.999238823,-0.999481115,-0.999643364,-0.999717247,-0.999738162,-0.999742268,-0.996438249,-0.99696301,-0.999489628,-0.998403437,-0.999499284,-0.999951894
10,3,500,19,46,Elliptical,wls,1,0,0.105242187,0.237503209,0.149940037,0.159,0.159,0.159,0.009191058,0.011494419,0.010616527,0.292056523,0.282872239,0.279619309,0.277380041,0.275331021,0.274355764,0.27336852,0.266460783,0.290528117,0.340583619,0.255329343,0.291127859,0.282084872,0.254085988,0.287138979,0.258935979,0.000344719,-9.01E-05,-0.000219497,-0.196655255,-0.204179397,-0.201121787,-0.200813115,-0.19891682,-0.198092346,-0.198432212,-0.193338188,-0.200527368,-0.185839004,-0.185406942,-0.194340063,-0.190898717,-0.185231559,-0.194887483,-0.193271349,-0.090543843,-0.087803001,-0.085254369,-0.101686621,-0.132600019,-0.203082049,-0.163343063,-0.165187349,-0.172712121,-0.166265241,-0.167283345,-0.162962498,-0.17318817,-0.18623412,-0.15910386,-0.15371923,-0.167679463,-0.149322986,-0.160889363
10,3,500,19,46,Elliptical,fites,1,NA,0.049797773,0.136136946,0.092894119,0.913,0.044,0.004,0.009424294,0.011829558,0.010595044,0.178795342,0.143310158,0.13363642,0.134617527,0.138653684,0.140360157,0.140257655,0.131893635,0.179204993,0.289988018,0.126931236,0.186562898,0.172240664,0.149072873,0.193774248,0.115453567,0.000378486,4.71E-05,-0.000129965,-0.000110972,-0.002914422,-0.00203097,-0.003365983,-0.000107457,-1.57E-05,0.001738548,-0.001654905,-0.002358193,-0.000244724,-0.007060464,-0.009848773,-0.01045152,-0.007102657,-0.015448351,-0.007684036,0.014133826,0.013773271,0.050168621,-0.039876672,-0.094853683,-0.089482971,-0.082332329,-0.098625276,-0.12484245,-0.132573451,-0.081116588,-0.143089673,-0.1120158,-0.072933946,-0.090130372,-0.067517111,-0.204585648,-0.155177026,-0.097759553
10,3,500,19,46,Elliptical,fiteu,1,NA,0.049797773,0.136136946,0.180688139,0.913,0.127,0.019,0.009424294,0.011829558,0.010595044,0.178795342,0.143310158,0.13363642,0.134617527,0.138653684,0.140360157,0.140257655,0.131893635,0.179204993,0.289988018,0.126931236,0.186562898,0.172240664,0.149072873,0.193774248,0.115453567,0.000378486,4.71E-05,-0.000129965,-0.000110972,-0.002914422,-0.00203097,-0.003365983,-0.000107457,-1.57E-05,0.001738548,-0.001654905,-0.002358193,-0.000244724,-0.007060464,-0.009848773,-0.01045152,-0.007102657,-0.015448351,-0.007684036,-0.001126045,-0.00136673,0.033166459,-0.130270885,-0.21213618,-0.208886226,-0.200280304,-0.220448793,-0.232548579,-0.249170399,-0.197131765,-0.253150884,-0.201447091,-0.171340588,-0.194817677,-0.167983167,-0.295153855,-0.252766478,-0.209882532
10,3,500,19,46,Elliptical,fitos,1,NA,0.049797773,0.136136946,0.089119957,0.913,0.011,0.001,0.009424294,0.011829558,0.010595044,0.178795342,0.143310158,0.13363642,0.134617527,0.138653684,0.140360157,0.140257655,0.131893635,0.179204993,0.289988018,0.126931236,0.186562898,0.172240664,0.149072873,0.193774248,0.115453567,0.000378486,4.71E-05,-0.000129965,-0.000110972,-0.002914422,-0.00203097,-0.003365983,-0.000107457,-1.57E-05,0.001738548,-0.001654905,-0.002358193,-0.000244724,-0.007060464,-0.009848773,-0.01045152,-0.007102657,-0.015448351,-0.007684036,0.047328223,0.048616985,0.085950917,0.121638017,0.116262924,0.135083283,0.134026715,0.127767132,0.072782607,0.083365162,0.128855248,0.059389627,0.05184847,0.098870692,0.100999492,0.118213837,-0.045578725,0.022204703,0.094496429
10,3,500,19,46,Skew,gammaN.model,1,0.94,0.147636087,0.192823217,0.096175755,0.731,0.035,0.009,0.009261436,0.011949145,0.01048302,0.255899046,0.229742274,0.226409718,0.220571983,0.225751076,0.223364646,0.227250819,0.230747703,0.249602149,0.305307592,0.222715899,0.208156951,0.211360443,0.20281056,0.194224352,0.198032314,-0.001648674,-0.002084816,-0.001523688,-0.071467461,-0.073876524,-0.07702194,-0.074437164,-0.070670296,-0.064133485,-0.07157924,-0.076817971,-0.074326323,-0.051678177,-0.064313979,-0.065697429,-0.06747448,-0.063117809,-0.067352409,-0.066056285,-0.005667198,-0.030616038,0.017081335,-0.100665782,-0.116086936,-0.11235869,-0.090662575,-0.10922851,-0.093555724,-0.124651488,-0.12097047,-0.128603042,-0.094777722,-0.14714222,-0.099041328,-0.129124032,-0.102032147,-0.093411511,-0.111662602
10,3,500,19,46,Skew,gammaN.s,1,0.95,0.134868305,0.211329363,0.103331414,0.598,0.031,0.01,0.009276515,0.012123003,0.010635203,0.277400115,0.252005086,0.250305414,0.244027793,0.248041974,0.246887562,0.255294091,0.2553601,0.274361087,0.321401753,0.239497053,0.233472049,0.234296126,0.218387246,0.21561305,0.216872676,-0.001271418,-0.001604478,-0.001014841,-0.104431984,-0.107701531,-0.111144586,-0.106598746,-0.104587089,-0.097921238,-0.103413094,-0.109455295,-0.107124804,-0.086440646,-0.088457235,-0.099127569,-0.093566405,-0.088176426,-0.095923709,-0.091944835,-0.011117988,-0.048957688,-0.000259427,-0.102349965,-0.114749969,-0.11116337,-0.097486802,-0.108348594,-0.101463826,-0.148907472,-0.128312881,-0.141483739,-0.089545643,-0.157977022,-0.117623402,-0.154298204,-0.106503265,-0.102519209,-0.120228408
10,3,500,19,46,Skew,ridgeI,1,0.99,7.88180693,0.331964854,0.16644505,1,0.091,0.079,0.01200529,0.014870327,0.013989969,0.398619427,0.398149239,0.421640084,0.413793296,0.423730503,0.40534221,0.415830901,0.409111772,0.412964411,0.395358299,0.362966165,0.361871982,0.362868026,0.343993364,0.352884217,0.387342737,-0.007774216,-0.009232371,-0.009388341,-0.240627572,-0.254811112,-0.269357238,-0.264001923,-0.271116087,-0.26124925,-0.265918494,-0.261165721,-0.258074022,-0.216091438,-0.230675783,-0.235575358,-0.234318119,-0.224303544,-0.233634014,-0.254518349,-0.10785873,-0.11694813,-0.089796892,-0.177466889,-0.171735083,-0.190463695,-0.198392521,-0.167397663,-0.143413063,-0.19167094,-0.200458377,-0.177367199,-0.136023999,-0.204514364,-0.155258164,-0.200208597,-0.170129813,-0.171844258,-0.191507574
10,3,500,19,46,Skew,ridgeD,1,0,0.105587044,0.36447273,0.188587575,0.146,0.146,0.146,0.012541094,0.015606676,0.014244215,0.442236186,0.435684109,0.465294702,0.465396934,0.49468025,0.476671351,0.471017302,0.447343282,0.43465652,0.4434003,0.387085656,0.385128963,0.38389566,0.36781988,0.37473629,0.407542507,-0.008401232,-0.010000343,-0.009489987,-0.270930303,-0.283914382,-0.29998188,-0.300199537,-0.31518293,-0.307316674,-0.304081004,-0.291688655,-0.280026028,-0.25319326,-0.245097375,-0.249233316,-0.246806322,-0.238678996,-0.245833737,-0.265248901,-0.132453473,-0.149102201,-0.121178042,-0.202807044,-0.186241103,-0.234552516,-0.224806009,-0.193050261,-0.152923766,-0.203450854,-0.207305994,-0.168439729,-0.159284949,-0.227808972,-0.179630431,-0.221436262,-0.194851015,-0.204531699,-0.219309608
10,3,500,19,46,Skew,gls.model,1,1,0.182240556,0.244664497,0.197293717,0.818,0.03,0.007,0.009500301,0.012167539,0.010822088,0.29616766,0.267113995,0.266477162,0.261562121,0.284165866,0.282112028,0.311224647,0.281412451,0.361040636,0.373389949,0.318498835,0.258637604,0.327000033,0.226620525,0.238949004,0.261762999,-0.000380239,-0.000647717,7.84E-05,-0.011369719,-0.007976441,-0.003681418,-0.006387067,0.001254802,0.009847513,0.000674184,-0.010270385,-0.00714426,0.013164204,-0.003247479,-0.002170752,-0.002191222,-0.010163298,-0.003886385,0.003806207,0.002414827,-0.017098083,0.02955761,-0.613198778,-0.695300473,-0.714063876,-0.703503665,-0.722336632,-0.723253358,-0.755637956,-0.725745276,-0.726627258,-0.54856602,-0.769169846,-0.577965574,-0.676259824,-0.673259287,-0.559891575,-0.757802364
10,3,500,19,46,Skew,gls.s,1,1,0.16485696,0.222862045,0.132464885,0.795,0.03,0.008,0.009414725,0.0122671,0.010856773,0.290053824,0.256909542,0.256302189,0.251110491,0.260423906,0.266975935,0.296578624,0.268692594,0.290466119,0.337273067,0.253663002,0.238303312,0.252075837,0.222775638,0.221376172,0.238860001,-0.000349038,-0.000571939,0.000108678,-0.075671445,-0.077072358,-0.0761725,-0.073380355,-0.069171562,-0.061688727,-0.067246633,-0.075847598,-0.075376331,-0.056787359,-0.058555897,-0.070261803,-0.061912789,-0.062279127,-0.066202627,-0.056752724,-0.003190527,-0.039328666,0.010205982,-0.571063245,-0.651558459,-0.673262369,-0.662548817,-0.671364482,-0.686388502,-0.72560433,-0.687469788,-0.63241801,-0.47021824,-0.692520049,-0.49669643,-0.551201386,-0.64260873,-0.481132125,-0.717501742
10,3,500,19,46,Skew,ls,1,1,369609.2593,2.317203096,0.990551139,1,0.208,0.017,0.009517175,0.012081674,0.010828313,0.442855746,0.567821384,1.079837737,1.650449605,2.451041203,4.256824993,6.534268418,5.156625162,9.384358478,10.55389893,0.32502577,0.379126213,0.331107736,0.364237711,0.255355308,0.261597268,-4.59E-05,-0.000327254,4.35E-05,-0.015927529,-0.008430171,0.020861621,0.037783918,-0.014771949,-0.093448694,-0.086251797,0.250993401,-0.193094396,0.094308601,-0.002764232,-0.002579091,-0.001927305,-0.010119336,-0.003809326,0.00377399,-0.926067138,-0.924609651,-0.991008973,-0.993661748,-0.996433017,-0.99830987,-0.998908376,-0.999215259,-0.999508804,-0.999686889,-0.999711014,-0.999734722,-0.999760982,-0.998379017,-0.997535315,-0.999730879,-0.998630166,-0.999600829,-0.999978983
10,3,500,19,46,Skew,wls,1,0,0.105587044,0.36447273,0.188587575,0.146,0.146,0.146,0.012541094,0.015606676,0.014244215,0.442236186,0.435684109,0.465294702,0.465396934,0.49468025,0.476671351,0.471017302,0.447343282,0.43465652,0.4434003,0.387085656,0.385128963,0.38389566,0.36781988,0.37473629,0.407542507,-0.008401232,-0.010000343,-0.009489987,-0.270930303,-0.283914382,-0.29998188,-0.300199537,-0.31518293,-0.307316674,-0.304081004,-0.291688655,-0.280026028,-0.25319326,-0.245097375,-0.249233316,-0.246806322,-0.238678996,-0.245833737,-0.265248901,-0.132453473,-0.149102201,-0.121178042,-0.202807044,-0.186241103,-0.234552516,-0.224806009,-0.193050261,-0.152923766,-0.203450854,-0.207305994,-0.168439729,-0.159284949,-0.227808972,-0.179630431,-0.221436262,-0.194851015,-0.204531699,-0.219309608
10,3,500,19,46,Skew,fites,1,NA,0.049797773,0.244732544,0.198931299,0.829,0.034,0.007,0.009500038,0.012167099,0.010821967,0.296168178,0.267253086,0.266318268,0.261660632,0.284407206,0.282677796,0.311478506,0.281307442,0.360959259,0.37368253,0.318569182,0.258536689,0.327003248,0.226698739,0.238944105,0.261764371,-0.000378833,-0.000645745,7.82E-05,-0.009350472,-0.005967188,-0.001735548,-0.004369761,0.003360056,0.012046362,0.002690345,-0.008134874,-0.005005595,0.015121053,-0.003557063,-0.001663455,-0.002237912,-0.010490073,-0.003817659,0.003802328,0.001429413,-0.018056563,0.028539019,-0.166156999,-0.181895133,-0.182815456,-0.179295472,-0.227373493,-0.205679467,-0.298540072,-0.219687739,-0.337275643,-0.172944778,-0.346379056,-0.215430728,-0.380059411,-0.154435175,-0.201496037,-0.262205026
10,3,500,19,46,Skew,fiteu,1,NA,0.049797773,0.244732544,0.261219869,0.829,0.104,0.011,0.009500038,0.012167099,0.010821967,0.296168178,0.267253086,0.266318268,0.261660632,0.284407206,0.282677796,0.311478506,0.281307442,0.360959259,0.37368253,0.318569182,0.258536689,0.327003248,0.226698739,0.238944105,0.261764371,-0.000378833,-0.000645745,7.82E-05,-0.009350472,-0.005967188,-0.001735548,-0.004369761,0.003360056,0.012046362,0.002690345,-0.008134874,-0.005005595,0.015121053,-0.003557063,-0.001663455,-0.002237912,-0.010490073,-0.003817659,0.003802328,-0.012994397,-0.032018075,0.012447598,-0.232719825,-0.262447408,-0.266810618,-0.257346894,-0.304055624,-0.282451744,-0.360653444,-0.292065857,-0.406233993,-0.250904147,-0.409854204,-0.296110525,-0.443705194,-0.221987322,-0.282703625,-0.33566701
10,3,500,19,46,Skew,fitos,1,NA,0.049797773,0.244732544,0.101770601,0.829,0.035,0.005,0.009500038,0.012167099,0.010821967,0.296168178,0.267253086,0.266318268,0.261660632,0.284407206,0.282677796,0.311478506,0.281307442,0.360959259,0.37368253,0.318569182,0.258536689,0.327003248,0.226698739,0.238944105,0.261764371,-0.000378833,-0.000645745,7.82E-05,-0.009350472,-0.005967188,-0.001735548,-0.004369761,0.003360056,0.012046362,0.002690345,-0.008134874,-0.005005595,0.015121053,-0.003557063,-0.001663455,-0.002237912,-0.010490073,-0.003817659,0.003802328,0.030928675,0.009679111,0.0610503,-0.067527133,-0.046862553,-0.048347297,-0.054666954,-0.107572802,-0.081358394,-0.195176703,-0.111885607,-0.220917002,-0.048434688,-0.247371923,-0.07647666,-0.266185614,-0.049775542,-0.056994271,-0.152430193
10,3,1000,19,46,Norm,gammaN.model,1,1,0.04609473,0.056538058,0.020041868,0.057,0.059,0.055,0.006778341,0.008313615,0.007726143,0.079004088,0.057644005,0.054455831,0.056119704,0.057092565,0.054667934,0.053388185,0.057897488,0.072900711,0.127122352,0.054515463,0.076936825,0.07683952,0.05224734,0.075411392,0.045161593,-0.000175005,0.000206224,-0.000308008,-0.003498886,-0.004087988,-0.002029836,-0.004273639,0.001164886,-0.002107036,-0.001245106,-0.000850154,-0.001959846,0.000300907,-0.00336961,-0.003181115,-0.004355139,-0.001630842,-0.004372761,-0.002798419,0.000934586,0.025377817,0.023641748,0.041059704,0.008829113,-0.003500353,-0.013524225,-0.014727704,0.021043057,0.015356402,-0.054838191,-0.035159454,-0.032910376,-0.040422212,0.017139514,-0.017328937,0.005042699,-0.004004373,-0.005955029
10,3,1000,19,46,Norm,gammaN.s,1,0.98,0.046054751,0.059322434,0.022780128,0.051,0.055,0.051,0.006806051,0.008360989,0.007739024,0.081781549,0.061750953,0.05818449,0.061233573,0.060178964,0.058448558,0.05688821,0.061142293,0.076954069,0.128559843,0.056926387,0.080262309,0.07967214,0.054567119,0.078676239,0.048993496,-0.000180622,0.000214295,-0.000323066,-0.018836483,-0.020379077,-0.019077411,-0.021173061,-0.015662533,-0.018905473,-0.017624215,-0.017264988,-0.019351905,-0.013165461,-0.015465208,-0.018353007,-0.017411327,-0.013816817,-0.017724981,-0.016658231,-0.007178462,0.015401298,0.017516578,0.039304814,0.00505429,-0.003577189,-0.030041491,-0.026707349,0.017201336,0.011226622,-0.059294196,-0.0485695,-0.035074743,-0.043075494,0.008140761,-0.026874761,-0.002378956,-0.015338837,-0.020865756
10,3,1000,19,46,Norm,ridgeI,1,0.99,3.910909286,0.060085104,0.053870384,1,0.101,0.087,0.006878766,0.008439186,0.007870451,0.083736013,0.061603005,0.058882494,0.061351269,0.060719937,0.059170271,0.057430867,0.061287081,0.077122198,0.130651178,0.057848259,0.082379959,0.080516266,0.05572598,0.080228258,0.049775542,-0.00020988,0.000223094,-0.00031202,-0.016733818,-0.018912137,-0.017020802,-0.019237857,-0.014068396,-0.017666566,-0.015526234,-0.015338997,-0.016482858,-0.014355169,-0.014912273,-0.018005435,-0.017201032,-0.013407875,-0.017366755,-0.016475772,-0.036694066,-0.013703471,-0.019422748,-0.019999312,-0.028860268,-0.057633032,-0.072094308,-0.069834743,-0.032431897,-0.040023436,-0.097783436,-0.087778561,-0.073028297,-0.086549757,-0.045880511,-0.063282058,-0.051878888,-0.061848496,-0.064810005
10,3,1000,19,46,Norm,ridgeD,1,0,0.049189398,0.060926035,0.065233788,0.104,0.104,0.104,0.006921183,0.00851672,0.00790963,0.084628781,0.062832652,0.06014083,0.062814816,0.061654843,0.060617201,0.058673214,0.062420639,0.078315077,0.132973952,0.058245026,0.083037328,0.080882083,0.056381718,0.080657314,0.049971656,-0.000220113,0.000237365,-0.00031676,-0.017966117,-0.020694572,-0.018752265,-0.020974184,-0.015820229,-0.01950783,-0.017363249,-0.017028219,-0.017747143,-0.01617947,-0.015225726,-0.018076351,-0.017300141,-0.013558703,-0.017341831,-0.016503432,-0.044971189,-0.025201346,-0.026848695,-0.030354773,-0.041793908,-0.071751984,-0.088350102,-0.079629331,-0.049289749,-0.054272536,-0.109893622,-0.101159052,-0.090142922,-0.093869496,-0.056087734,-0.069789683,-0.065232751,-0.069656271,-0.071146833
10,3,1000,19,46,Norm,gls.model,1,1,0.04609473,0.056538058,0.020480361,0.057,0.059,0.055,0.006778341,0.008313615,0.007726143,0.079004088,0.057644005,0.054455831,0.056119704,0.057092565,0.054667934,0.053388185,0.057897488,0.072900711,0.127122352,0.054515463,0.076936825,0.07683952,0.05224734,0.075411392,0.045161593,-0.000175005,0.000206224,-0.000308008,-0.003498886,-0.004087988,-0.002029836,-0.004273639,0.001164886,-0.002107036,-0.001245106,-0.000850154,-0.001959846,0.000300907,-0.00336961,-0.003181115,-0.004355139,-0.001630842,-0.004372761,-0.002798419,0.000934586,0.025377817,0.023641748,0.041059704,0.008829113,-0.003500353,-0.013524225,-0.014727704,0.021043057,0.015356402,-0.054838191,-0.035159454,-0.032910376,-0.040422212,0.017139514,-0.017328937,0.005042699,-0.004004373,-0.005955029
10,3,1000,19,46,Norm,gls.s,1,1,0.046050962,0.059323099,0.022490955,0.051,0.054,0.047,0.006806583,0.008362342,0.007739338,0.081773417,0.061768258,0.058184615,0.061239239,0.06017777,0.058443272,0.056883642,0.061150256,0.076971777,0.128545208,0.056927365,0.080246544,0.079686433,0.054557477,0.078677686,0.048997653,-0.000179809,0.000213854,-0.000322695,-0.018851766,-0.020375833,-0.019083968,-0.021179867,-0.015660797,-0.01889899,-0.017631241,-0.017272138,-0.019385357,-0.01310168,-0.015473703,-0.018362621,-0.017413511,-0.013820658,-0.017730099,-0.016659098,-0.006372995,0.01614815,0.018400497,0.043545516,0.006602336,-0.001755375,-0.027473901,-0.021904278,0.020294076,0.013072319,-0.057407222,-0.04580004,-0.032142866,-0.039721812,0.010958789,-0.023152915,0.001761698,-0.014027996,-0.018604303
10,3,1000,19,46,Norm,ls,1,1,63623.93,1.008697655,0.989314211,1,0.2,0.045,0.006778242,0.008311121,0.007726401,0.164651338,0.18828658,0.390825234,0.687535901,1.156875737,1.536354301,2.085594762,2.944620693,3.651752783,5.780676403,0.064443397,0.14572439,0.077846516,0.136512054,0.085610072,0.04512952,-0.00017527,0.000206993,-0.000308345,-0.006279573,-0.000795046,-0.006516399,0.010323981,-0.082766352,0.040778229,0.077059579,0.020765027,-0.021065489,-0.11595905,-0.003126352,-0.004419634,-0.004125605,0.000375877,-0.005062081,-0.002743726,-0.926600605,-0.92259056,-0.991084287,-0.988067629,-0.992456293,-0.996608803,-0.998097888,-0.998734006,-0.999162153,-0.999411522,-0.999561984,-0.999602985,-0.999618146,-0.994213152,-0.995457717,-0.999188083,-0.997444949,-0.999156058,-0.999913184
10,3,1000,19,46,Norm,wls,1,0,0.049189398,0.060926035,0.065233788,0.104,0.104,0.104,0.006921183,0.00851672,0.00790963,0.084628781,0.062832652,0.06014083,0.062814816,0.061654843,0.060617201,0.058673214,0.062420639,0.078315077,0.132973952,0.058245026,0.083037328,0.080882083,0.056381718,0.080657314,0.049971656,-0.000220113,0.000237365,-0.00031676,-0.017966117,-0.020694572,-0.018752265,-0.020974184,-0.015820229,-0.01950783,-0.017363249,-0.017028219,-0.017747143,-0.01617947,-0.015225726,-0.018076351,-0.017300141,-0.013558703,-0.017341831,-0.016503432,-0.044971189,-0.025201346,-0.026848695,-0.030354773,-0.041793908,-0.071751984,-0.088350102,-0.079629331,-0.049289749,-0.054272536,-0.109893622,-0.101159052,-0.090142922,-0.093869496,-0.056087734,-0.069789683,-0.065232751,-0.069656271,-0.071146833
10,3,1000,19,46,Norm,fites,1,NA,0.049797773,0.056524802,0.020487057,0.057,0.059,0.053,0.006778064,0.008314095,0.007726075,0.078954268,0.057627575,0.054357389,0.05606276,0.05714014,0.054646588,0.053330302,0.057761969,0.072896773,0.127268092,0.054531089,0.076903148,0.07684374,0.052262253,0.075404979,0.045161945,-0.000175032,0.000206403,-0.000308022,-0.002532692,-0.002994167,-0.001060797,-0.00325886,0.002135014,-0.001044398,-0.000175627,0.000193434,-0.000887681,0.001186247,-0.003523744,-0.002924407,-0.004377499,-0.001795195,-0.004339489,-0.002800292,0.000474887,0.024805626,0.023138907,0.036452089,0.00570248,-0.004512173,-0.016703064,-0.02001831,0.017272769,0.013955911,-0.054928891,-0.039397891,-0.037663732,-0.04329161,0.015234636,-0.020967035,0.001857887,-0.004848747,-0.008027449
10,3,1000,19,46,Norm,fiteu,1,NA,0.049797773,0.056524802,0.022243178,0.057,0.059,0.054,0.006778064,0.008314095,0.007726075,0.078954268,0.057627575,0.054357389,0.05606276,0.05714014,0.054646588,0.053330302,0.057761969,0.072896773,0.127268092,0.054531089,0.076903148,0.07684374,0.052262253,0.075404979,0.045161945,-0.000175032,0.000206403,-0.000308022,-0.002532692,-0.002994167,-0.001060797,-0.00325886,0.002135014,-0.001044398,-0.000175627,0.000193434,-0.000887681,0.001186247,-0.003523744,-0.002924407,-0.004377499,-0.001795195,-0.004339489,-0.002800292,-0.002711527,0.0215221,0.019547472,0.030603544,-0.00157236,-0.01194164,-0.02427565,-0.027571867,0.009737207,0.00655355,-0.062149502,-0.046345185,-0.043696903,-0.048714196,0.008809979,-0.026960988,-0.004178986,-0.011132835,-0.014594896
10,3,1000,19,46,Norm,fitos,1,NA,0.049797773,0.056524802,0.022491475,0.057,0.057,0.049,0.006778064,0.008314095,0.007726075,0.078954268,0.057627575,0.054357389,0.05606276,0.05714014,0.054646588,0.053330302,0.057761969,0.072896773,0.127268092,0.054531089,0.076903148,0.07684374,0.052262253,0.075404979,0.045161945,-0.000175032,0.000206403,-0.000308022,-0.002532692,-0.002994167,-0.001060797,-0.00325886,0.002135014,-0.001044398,-0.000175627,0.000193434,-0.000887681,0.001186247,-0.003523744,-0.002924407,-0.004377499,-0.001795195,-0.004339489,-0.002800292,0.004037359,0.028266763,0.026840853,0.054540567,0.027887255,0.018867766,0.006536849,0.00293779,0.040949667,0.037026061,-0.032831601,-0.017655777,-0.01924768,-0.026822925,0.034630944,-0.002432769,0.01936016,0.014271256,0.012193991
10,3,1000,19,46,Elliptical,gammaN.model,1,0.96,0.087146112,0.087423063,0.030420897,0.904,0.038,0.009,0.006650971,0.008167851,0.007606824,0.12174307,0.095463882,0.087418754,0.092177931,0.090410988,0.089972848,0.084650935,0.086861989,0.109344716,0.184093771,0.086973509,0.116949136,0.114116986,0.085842285,0.11575258,0.076839175,-2.77E-05,0.000186005,-0.000196447,-0.030174221,-0.030297405,-0.027391267,-0.029132799,-0.025913327,-0.027811363,-0.02851748,-0.025760593,-0.027224575,-0.025527965,-0.028308825,-0.029411632,-0.030201574,-0.025057826,-0.030333969,-0.028453953,-0.002839005,0.021015372,0.016003207,-0.011492343,-0.059271427,-0.031976191,-0.059062166,-0.042317371,-0.042111519,0.005988561,-0.016968566,-0.040198518,-0.065004008,-0.046771557,-0.006162342,-0.016479159,-0.038789037,-0.028987271,-0.026559433
