p,m,n,q,df,distribution,method,convergence,a,F,average RMSE,avereage SE BIAS,T,T_SB,T_MVA,RMSE.alpha1,RMSE.alpha2,RMSE.beta1,RMSE.beta2,RMSE.gamma1,RMSE.gamma2,RMSE.gamma3,RMSE.gamma4,RMSE.gamma5,RMSE.psi11,RMSE.psi22,RMSE.psi33,RMSE.psi44,RMSE.psi55,RMSE.phi11,RMSE.phi12,RMSE.phi22,BIAS.alpha1,BIAS.alpha2,BIAS.beta1,BIAS.beta2,BIAS.gamma1,BIAS.gamma2,BIAS.gamma3,BIAS.gamma4,BIAS.gamma5,BIAS.psi11,BIAS.psi22,BIAS.psi33,BIAS.psi44,BIAS.psi55,BIAS.phi11,BIAS.phi12,BIAS.phi22,SE BIAS.alpha1,SE BIAS.alpha2,SE BIAS.beta1,SE BIAS.beta2,SE BIAS.gamma1,SE BIAS.gamma2,SE BIAS.gamma3,SE BIAS.gamma4,SE BIAS.gamma5,SE BIAS.psi11,SE BIAS.psi22,SE BIAS.psi33,SE BIAS.psi44,SE BIAS.psi55,SE BIAS.phi11,SE BIAS.phi12,SE BIAS.phi22
5,2,1000,39,38,Elliptical,fites,1,NA,0.193643391,0.093393491,0.116624041,0.928,0.044,0.013,0.006706995,0.008055619,0.107754544,0.048479757,0.182602228,0.072966812,0.056290688,0.039594044,0.037057339,0.1496318,0.107531933,0.115984619,0.124026376,0.181984019,0.114835607,0.140655334,0.093531636,0.000349729,-4.66E-05,-0.002058878,0.000308608,-0.006389386,0.004166723,0.001276831,0.000724757,-0.000559284,0.000551534,-0.005747675,-0.003589338,-0.007884608,-0.008195325,-0.002228875,-0.002493286,-0.004964616,0.008547802,0.024989342,-0.197372617,-0.12470945,-0.10803187,-0.069238346,-0.200645061,-0.093471258,-0.053345454,-0.118461341,-0.10292968,-0.201907132,-0.117372971,-0.089323541,-0.228340821,-0.127203736,-0.116718284
5,2,1000,39,38,Elliptical,fiteu,1,NA,0.193643391,0.093393491,0.173035957,0.928,0.073,0.025,0.006706995,0.008055619,0.107754544,0.048479757,0.182602228,0.072966812,0.056290688,0.039594044,0.037057339,0.1496318,0.107531933,0.115984619,0.124026376,0.181984019,0.114835607,0.140655334,0.093531636,0.000349729,-4.66E-05,-0.002058878,0.000308608,-0.006389386,0.004166723,0.001276831,0.000724757,-0.000559284,0.000551534,-0.005747675,-0.003589338,-0.007884608,-0.008195325,-0.002228875,-0.002493286,-0.004964616,0.005178532,0.021390116,-0.267148084,-0.20494872,-0.150480626,-0.10967004,-0.248220363,-0.136701867,-0.089364377,-0.184598882,-0.182765706,-0.28716913,-0.186489944,-0.144114688,-0.309532508,-0.215462504,-0.198375184
5,2,1000,39,38,Elliptical,fitos,1,NA,0.193643391,0.093393491,0.030314456,0.928,0.063,0.02,0.006706995,0.008055619,0.107754544,0.048479757,0.182602228,0.072966812,0.056290688,0.039594044,0.037057339,0.1496318,0.107531933,0.115984619,0.124026376,0.181984019,0.114835607,0.140655334,0.093531636,0.000349729,-4.66E-05,-0.002058878,0.000308608,-0.006389386,0.004166723,0.001276831,0.000724757,-0.000559284,0.000551534,-0.005747675,-0.003589338,-0.007884608,-0.008195325,-0.002228875,-0.002493286,-0.004964616,0.01655093,0.033597379,-0.068915985,0.015059999,0.01209647,0.034389008,-0.078579436,0.014505158,0.03609425,-0.005808546,0.023446873,-0.031618492,0.000404844,-0.006324924,-0.09547978,0.024156176,0.01831751
5,2,1000,39,38,Skew,gammaN.model,1,0.92,0.064416149,0.105498572,0.050796014,0.76,0.036,0.007,0.006734663,0.007965954,0.073877204,0.037222137,0.139206015,0.059940267,0.039527147,0.031613329,0.030325193,0.184772714,0.166213043,0.169149898,0.173556578,0.206195574,0.161234537,0.156029795,0.149911682,-0.001321951,-0.001115877,0.001833498,0.002700162,0.002585174,0.000398831,0.000404102,-0.001284565,-0.000731472,-0.053521682,-0.056568105,-0.062261677,-0.054633878,-0.049950028,-0.057084014,-0.056736513,-0.056182292,-0.020501228,0.003922493,-0.052444217,-0.060689323,-0.042607648,-0.042896497,-0.056589177,-0.045559263,-0.013523372,-0.04666186,-0.075463479,-0.097930034,-0.067438901,-0.04606145,-0.069906405,-0.061605057,-0.059731825
5,2,1000,39,38,Skew,gammaN.s,1,0.92,0.05897987,0.110767092,0.054813227,0.664,0.025,0.004,0.006746762,0.007986064,0.075670337,0.038060188,0.140429314,0.060980356,0.040208775,0.032144272,0.030698412,0.193346987,0.177089591,0.179651146,0.182747262,0.212327218,0.172087256,0.17193553,0.16093109,-0.001242316,-0.000994065,0.002184094,0.003129655,0.001926898,0.000348514,0.000342655,-0.001761586,-0.000851927,-0.06997805,-0.075441116,-0.080700774,-0.073779462,-0.064414728,-0.074573032,-0.07886342,-0.074200567,-0.02194422,0.000684877,-0.063328443,-0.071315999,-0.039004944,-0.050093413,-0.062947724,-0.05169721,-0.014868836,-0.047596471,-0.078272962,-0.095316372,-0.06179629,-0.046059341,-0.077415439,-0.083621694,-0.065860624
5,2,1000,39,38,Skew,ridgeI,1,0.98,1.01969895,0.134406926,0.052880234,1,0.073,0.037,0.007641208,0.008647315,0.072720316,0.036381119,0.149115563,0.063913795,0.044424742,0.043790861,0.041757806,0.228831013,0.21235053,0.228262528,0.2380785,0.26711375,0.223675097,0.216584843,0.201628754,-0.003819714,-0.003336723,-0.004625206,-0.001775164,0.000666078,0.000864339,0.003169793,0.002055731,0.00428585,-0.132369781,-0.125339338,-0.136228239,-0.12539312,-0.110490846,-0.145985986,-0.141568611,-0.130390994,-0.050163015,-0.021857513,-0.036786932,-0.032619426,-0.062872108,-0.040464085,-0.005730758,-0.07023149,-0.004833961,-0.044559209,-0.104916798,-0.098669569,-0.075008755,-0.017185932,-0.087255595,-0.075931311,-0.069877518
5,2,1000,39,38,Skew,ridgeD,1,0,0.040476755,0.151897074,0.099630438,0.07,0.07,0.07,0.008562362,0.00935225,0.07368304,0.037316797,0.136215449,0.060968848,0.040256293,0.031904299,0.032251357,0.282166569,0.262159441,0.264374194,0.260469514,0.282248155,0.26916505,0.269806008,0.261350637,-0.005471954,-0.005042109,0.008304752,0.005552804,0.007519613,0.002576767,0.002960353,-3.19E-05,0.002374485,-0.187128548,-0.184299777,-0.188314795,-0.177528411,-0.173140971,-0.18187352,-0.183948718,-0.181841998,-0.07891297,-0.058881181,-0.049831363,-0.065157914,-0.063647225,-0.094128975,-0.111374007,-0.086693089,-0.099647677,-0.076940931,-0.1272848,-0.145067032,-0.143088833,-0.08932994,-0.144271409,-0.142888059,-0.116572033
5,2,1000,39,38,Skew,gls.model,1,1,0.086136351,0.12443963,0.461371906,0.871,0.036,0.004,0.006785119,0.00813959,0.102284454,0.045239442,0.165378296,0.069683536,0.046927722,0.037199699,0.035607725,0.220632617,0.184748895,0.190926876,0.20001843,0.244172056,0.211624721,0.181930588,0.164173951,-0.000276263,-0.00010188,9.21E-05,0.002882255,0.000145905,-0.001656927,-0.000864154,-0.002068188,-0.001927693,-0.003567311,-0.011505605,-0.009757216,-0.005585005,-0.005460245,0.002002182,-0.002823361,-0.008994528,-0.003129242,0.011374366,-0.442560083,-0.386116589,-0.361423872,-0.337111257,-0.363553125,-0.347546039,-0.325940003,-0.62693122,-0.676961575,-0.708061947,-0.653399595,-0.562264436,-0.755249813,-0.583092654,-0.698606579
5,2,1000,39,38,Skew,gls.s,1,1,0.079686119,0.11841765,0.426638469,0.857,0.029,0.002,0.006790038,0.008146653,0.086546578,0.042227601,0.160650071,0.068124702,0.044465104,0.035885589,0.034697518,0.214739323,0.184147344,0.185029022,0.191385582,0.23052741,0.182362617,0.174737057,0.162637833,-0.000289092,-8.74E-05,0.001468446,0.003524969,-0.000139236,-0.001074986,-0.000454748,-0.002517805,-0.001840083,-0.03531634,-0.04545865,-0.047510029,-0.041988698,-0.03484562,-0.037865446,-0.046564493,-0.042990697,-0.006913917,0.007432664,-0.329860378,-0.329268845,-0.332741184,-0.313490594,-0.320226101,-0.31385679,-0.298306451,-0.603166831,-0.658317967,-0.680823586,-0.619630741,-0.522246919,-0.702667352,-0.535938899,-0.677964764
5,2,1000,39,38,Skew,ls,0.897,1,50.45498267,1.713140011,0.917338926,1,0.411371237,0.225195095,0.008262531,0.009971389,0.092148618,0.046131823,3.221961202,1.560059726,1.165040553,1.319780557,1.121433202,1.686343027,5.083199685,6.580249986,3.759659951,2.752983265,0.209329204,0.293804985,0.213020482,-6.00E-06,0.000113433,-0.004688849,0.002888676,1.818502528,1.474605179,1.400184483,1.42592387,1.40342281,-0.220494671,-0.682411322,-1.419374686,-2.487351953,-3.785411529,-0.030780607,-0.066008581,-0.062128405,-0.677637853,-0.423817876,-0.907138879,-0.819422095,-0.989865747,-0.991024865,-0.989043625,-0.98970731,-0.98913006,-0.989213725,-0.988402028,-0.987280895,-0.98879064,-0.988302055,-0.982723539,-0.955610998,-0.937649553
5,2,1000,39,38,Skew,wls,1,0,0.040476755,0.151897074,0.099630438,0.07,0.07,0.07,0.008562362,0.00935225,0.07368304,0.037316797,0.136215449,0.060968848,0.040256293,0.031904299,0.032251357,0.282166569,0.262159441,0.264374194,0.260469514,0.282248155,0.26916505,0.269806008,0.261350637,-0.005471954,-0.005042109,0.008304752,0.005552804,0.007519613,0.002576767,0.002960353,-3.19E-05,0.002374485,-0.187128548,-0.184299777,-0.188314795,-0.177528411,-0.173140971,-0.18187352,-0.183948718,-0.181841998,-0.07891297,-0.058881181,-0.049831363,-0.065157914,-0.063647225,-0.094128975,-0.111374007,-0.086693089,-0.099647677,-0.076940931,-0.1272848,-0.145067032,-0.143088833,-0.08932994,-0.144271409,-0.142888059,-0.116572033
5,2,1000,39,38,Skew,fites,1,NA,0.193643391,0.124433625,0.114511778,0.874,0.041,0.003,0.006785023,0.008139438,0.102283365,0.045239775,0.165381739,0.069683871,0.04692952,0.037200638,0.035611361,0.220713657,0.184710327,0.190905703,0.1999105,0.244145836,0.211650887,0.181886682,0.164193302,-0.000275842,-0.000101575,9.24E-05,0.002882225,0.000140928,-0.001657581,-0.000863938,-0.002066174,-0.001926271,-0.002571656,-0.01051019,-0.008755331,-0.004620898,-0.004588397,0.001856627,-0.002630866,-0.009086951,-0.005515394,0.009915272,-0.222068223,-0.136571538,-0.09613248,-0.087284959,-0.110911194,-0.104853353,-0.065637351,-0.131750372,-0.115546328,-0.144399595,-0.120201626,-0.111745334,-0.225254832,-0.144491583,-0.114420788
5,2,1000,39,38,Skew,fiteu,1,NA,0.193643391,0.124433625,0.154771232,0.874,0.062,0.006,0.006785023,0.008139438,0.102283365,0.045239775,0.165381739,0.069683871,0.04692952,0.037200638,0.035611361,0.220713657,0.184710327,0.190905703,0.1999105,0.244145836,0.211650887,0.181886682,0.164193302,-0.000275842,-0.000101575,9.24E-05,0.002882225,0.000140928,-0.001657581,-0.000863938,-0.002066174,-0.001926271,-0.002571656,-0.01051019,-0.008755331,-0.004620898,-0.004588397,0.001856627,-0.002630866,-0.009086951,-0.008356785,0.006911226,-0.278396213,-0.193377111,-0.12142878,-0.117859527,-0.146763581,-0.136808057,-0.092150472,-0.172325905,-0.158579363,-0.200557301,-0.17169118,-0.15890832,-0.289250834,-0.214377184,-0.163369097
5,2,1000,39,38,Skew,fitos,1,NA,0.193643391,0.124433625,0.042896626,0.874,0.068,0.009,0.006785023,0.008139438,0.102283365,0.045239775,0.165381739,0.069683871,0.04692952,0.037200638,0.035611361,0.220713657,0.184710327,0.190905703,0.1999105,0.244145836,0.211650887,0.181886682,0.164193302,-0.000275842,-0.000101575,9.24E-05,0.002882225,0.000140928,-0.001657581,-0.000863938,-0.002066174,-0.001926271,-0.002571656,-0.01051019,-0.008755331,-0.004620898,-0.004588397,0.001856627,-0.002630866,-0.009086951,0.001529215,0.015876337,-0.115378228,-0.029406802,-0.021699222,-0.002372385,-0.015503143,-0.018623383,0.0110014,-0.074604987,-0.052447842,-0.057515334,-0.04710328,-0.047678248,-0.136811574,-0.035803551,-0.045887712
