p,m,n,q,df,distribution,method,convergence,a,F,average RMSE,avereage SE BIAS,T,T_SB,T_MVA,RMSE.alpha1,RMSE.alpha2,RMSE.psi11,RMSE.psi22,RMSE.psi33,RMSE.phi11,RMSE.phi12,RMSE.phi22,BIAS.alpha1,BIAS.alpha2,BIAS.psi11,BIAS.psi22,BIAS.psi33,BIAS.phi11,BIAS.phi12,BIAS.phi22,SE BIAS.alpha1,SE BIAS.alpha2,SE BIAS.psi11,SE BIAS.psi22,SE BIAS.psi33,SE BIAS.phi11,SE BIAS.phi12,SE BIAS.phi22
3,2,50,8,1,Norm,gammaN.model,1,1,0.020296353,0.508725734,0.016455122,0.054,0.054,0.054,0.030425764,0.044107306,0.770522612,0.539618841,1.238820955,0.277190022,0.562893739,0.60622663,0.0005553,-0.001100206,0.016174282,-0.052824657,0.031759827,-0.013637628,0.018592667,-0.036171849,0.01056317,-0.031585918,-0.001860374,-0.011578265,-0.023237878,0.002182508,-0.015845263,-0.0347876
3,2,50,8,1,Norm,gammaN.s,1,1,0.020296353,0.508725734,0.016455122,0.054,0.054,0.054,0.030425764,0.044107306,0.770522612,0.539618841,1.238820955,0.277190022,0.562893739,0.60622663,0.0005553,-0.001100206,0.016174282,-0.052824657,0.031759827,-0.013637628,0.018592667,-0.036171849,0.01056317,-0.031585918,-0.001860374,-0.011578265,-0.023237878,0.002182508,-0.015845263,-0.0347876
3,2,50,8,1,Norm,ridgeI,1,1,0.475534014,0.508609075,0.964600011,0.684,0.054,0.054,0.030002762,0.043597038,0.770522612,0.539618841,1.238820955,0.277190022,0.562893739,0.60622663,0.000595581,-0.001242128,0.016174282,-0.052824657,0.031759827,-0.013637628,0.018592667,-0.036171849,-0.913146017,-0.884015677,-0.982128565,-0.986240432,-0.989051181,-0.988307792,-0.985905126,-0.988005297
3,2,50,8,1,Norm,ridgeD,1,1,0.002422682,0.508677705,1.743141764,0,0.054,0.054,0.030118652,0.044030187,0.770522612,0.539618841,1.238820955,0.277190022,0.562893739,0.60622663,0.000455506,-0.000815352,0.016174282,-0.052824657,0.031759827,-0.013637628,0.018592667,-0.036171849,-0.00488896,0.643754886,2.537763547,2.673051973,2.648209531,1.374614288,2.070681619,1.992169311
3,2,50,8,1,Norm,gls.model,1,1,0.020296353,0.508725734,0.04047945,0.054,0.054,0.054,0.030425764,0.044107306,0.770522612,0.539618841,1.238820955,0.277190022,0.562893739,0.60622663,0.0005553,-0.001100206,0.016174282,-0.052824657,0.031759827,-0.013637628,0.018592667,-0.036171849,0.01056317,-0.031585918,-0.001860374,-0.011578265,-0.023237878,0.002182508,-0.015845263,-0.0347876
3,2,50,8,1,Norm,gls.s,1,1,0.020296353,0.508725734,0.04047945,0.054,0.054,0.054,0.030425764,0.044107306,0.770522612,0.539618841,1.238820955,0.277190022,0.562893739,0.60622663,0.0005553,-0.001100206,0.016174282,-0.052824657,0.031759827,-0.013637628,0.018592667,-0.036171849,0.01056317,-0.031585918,-0.001860374,-0.011578265,-0.023237878,0.002182508,-0.015845263,-0.0347876
3,2,50,8,1,Norm,ls,1,1,0.475534014,0.508609075,0.964600011,0.684,0.054,0.054,0.030002762,0.043597038,0.770522612,0.539618841,1.238820955,0.277190022,0.562893739,0.60622663,0.000595581,-0.001242128,0.016174282,-0.052824657,0.031759827,-0.013637628,0.018592667,-0.036171849,-0.913146017,-0.884015677,-0.982128565,-0.986240432,-0.989051181,-0.988307792,-0.985905126,-0.988005297
3,2,50,8,1,Norm,wls,1,0,0.020296353,0.520157289,0.069738051,0.054,0.054,0.054,0.030425764,0.044107306,0.792982131,0.549786943,1.268165495,0.282172666,0.575243035,0.618374972,0.0005553,-0.001100206,0.01697899,-0.050150498,0.031534644,-0.011731204,0.020662123,-0.036111199,0.01056317,-0.031585918,-0.08411835,-0.083521738,-0.09909257,-0.06179044,-0.085425488,-0.101806737
3,2,50,8,1,Norm,fites,0.998,NA,0.054962191,0.510505046,0.056892239,0.0501002,0.057114228,0.057114228,0.030444211,0.044134271,0.77074121,0.535679023,1.2396617,0.279671503,0.562825195,0.620883257,0.000527105,-0.001063371,0.034966545,-0.033281186,0.051679038,-0.0169763,0.028006894,-0.045432226,-9.03E-05,-0.042049884,-0.06297075,-0.066762445,-0.085425438,-0.043651158,-0.065382748,-0.088805166
3,2,50,8,1,Norm,fiteu,0.998,NA,0.054962191,0.510505046,0.056892239,0.0501002,0.0501002,0.0501002,0.030444211,0.044134271,0.77074121,0.535679023,1.2396617,0.279671503,0.562825195,0.620883257,0.000527105,-0.001063371,0.034966545,-0.033281186,0.051679038,-0.0169763,0.028006894,-0.045432226,-9.03E-05,-0.042049884,-0.06297075,-0.066762445,-0.085425438,-0.043651158,-0.065382748,-0.088805166
3,2,50,8,1,Norm,fitos,0.998,NA,0.054962191,0.510505046,0.055945023,0.0501002,0.070140281,0.070140281,0.030444211,0.044134271,0.77074121,0.535679023,1.2396617,0.279671503,0.562825195,0.620883257,0.000527105,-0.001063371,0.034966545,-0.033281186,0.051679038,-0.0169763,0.028006894,-0.045432226,-9.03E-05,-0.042049884,-0.06136385,-0.063943145,-0.08432598,-0.043035359,-0.064871524,-0.08788012
3,2,50,8,1,Elliptical,gammaN.model,1,0.2,0.020348245,0.793093991,0.172708625,0.048,0.047,0.047,0.031309091,0.044877914,1.176076179,0.828117954,1.917750472,0.468038561,0.955530686,0.923051071,0.000183487,-0.000459847,-0.010400901,-0.085720464,-0.032874781,-0.031947376,0.011515199,-0.018442716,-0.039452109,-0.063465737,-0.193329457,-0.183546404,-0.189790602,-0.226888811,-0.272286641,-0.212909235
3,2,50,8,1,Elliptical,gammaN.s,1,0.12,0.019972608,0.79473251,0.174079046,0.047,0.047,0.047,0.031269985,0.044813384,1.178017291,0.830807802,1.922252974,0.469398733,0.955627789,0.925672119,0.000150221,-0.000458199,-0.011725915,-0.086478425,-0.034183303,-0.032399481,0.010431551,-0.018585905,-0.038268872,-0.062156618,-0.194989768,-0.186876141,-0.192005088,-0.229556218,-0.272574198,-0.216205465
3,2,50,8,1,Elliptical,ridgeI,1,0.92,0.163519666,0.78918876,0.168113941,0.483,0.047,0.047,0.031041661,0.044522243,1.167999371,0.824194342,1.907280456,0.466143314,0.951437427,0.920891264,0.000207445,-0.000488191,-0.004127589,-0.08046661,-0.026742559,-0.030923486,0.01486434,-0.01841966,-0.029139699,-0.053859821,-0.190275823,-0.182094416,-0.187804662,-0.223013179,-0.269826291,-0.208897641
3,2,50,8,1,Elliptical,ridgeD,1,0.01,0.018429804,0.795826835,0.173850653,0.04,0.047,0.047,0.031201193,0.044725555,1.178748153,0.834256091,1.924525936,0.468862745,0.959859427,0.924435581,0.000163776,-0.000425604,-0.013904169,-0.090165196,-0.034588114,-0.03257172,0.009756298,-0.018816948,-0.035965405,-0.060106501,-0.194381397,-0.187195841,-0.193202081,-0.228815763,-0.275671423,-0.21546681
3,2,50,8,1,Elliptical,gls.model,1,1,0.019972608,0.847661628,0.18631676,0.047,0.047,0.047,0.031269985,0.044813384,1.277286142,0.892540453,2.0498234,0.491426437,1.028551231,0.965581993,0.000150221,-0.000458199,0.029751639,-0.037782414,-0.003550106,-0.022178302,0.035289824,-0.015913896,-0.038268872,-0.062156618,-0.406398389,-0.411633911,-0.387312769,-0.433595762,-0.470286175,-0.402661649
3,2,50,8,1,Elliptical,gls.s,1,1,0.019972608,0.847661628,0.18631676,0.047,0.047,0.047,0.031269985,0.044813384,1.277286142,0.892540453,2.0498234,0.491426437,1.028551231,0.965581993,0.000150221,-0.000458199,0.029751639,-0.037782414,-0.003550106,-0.022178302,0.035289824,-0.015913896,-0.038268872,-0.062156618,-0.406398389,-0.411633911,-0.387312769,-0.433595762,-0.470286175,-0.402661649
3,2,50,8,1,Elliptical,ls,1,1,0.471209036,0.847609263,0.969447282,0.664,0.047,0.047,0.030982902,0.044681545,1.277286142,0.892540453,2.0498234,0.491426437,1.028551231,0.965581993,0.000396424,-0.000618963,0.029751639,-0.037782414,-0.003550106,-0.022178302,0.035289824,-0.015913896,-0.915886564,-0.886936572,-0.989360756,-0.991847143,-0.993150655,-0.993348577,-0.992410548,-0.992637438
3,2,50,8,1,Elliptical,wls,1,0,0.019972608,0.795914183,0.173470158,0.047,0.047,0.047,0.031269985,0.044813384,1.179252069,0.835564671,1.924687926,0.47043036,0.953987418,0.927307651,0.000150221,-0.000458199,-0.017381945,-0.09311879,-0.038360557,-0.033793278,0.007041787,-0.01895027,-0.038268872,-0.062156618,-0.19233507,-0.185945801,-0.190573114,-0.230647588,-0.269656023,-0.218178181
3,2,50,8,1,Elliptical,fites,0.999,NA,0.054962191,0.850290708,0.201468902,0.045045045,0.051051051,0.051051051,0.031274294,0.044825556,1.277535024,0.88926767,2.05482774,0.495775026,1.02805862,0.980761729,0.000176053,-0.000491084,0.046228825,-0.017542855,0.009429096,-0.025620342,0.042615943,-0.021713822,-0.048399675,-0.071681446,-0.247046021,-0.243542446,-0.227189248,-0.246684472,-0.311103663,-0.216104246
3,2,50,8,1,Elliptical,fiteu,0.999,NA,0.054962191,0.850290708,0.201468902,0.045045045,0.045045045,0.045045045,0.031274294,0.044825556,1.277535024,0.88926767,2.05482774,0.495775026,1.02805862,0.980761729,0.000176053,-0.000491084,0.046228825,-0.017542855,0.009429096,-0.025620342,0.042615943,-0.021713822,-0.048399675,-0.071681446,-0.247046021,-0.243542446,-0.227189248,-0.246684472,-0.311103663,-0.216104246
3,2,50,8,1,Elliptical,fitos,0.999,NA,0.054962191,0.850290708,0.198751296,0.045045045,0.067067067,0.067067067,0.031274294,0.044825556,1.277535024,0.88926767,2.05482774,0.495775026,1.02805862,0.980761729,0.000176053,-0.000491084,0.046228825,-0.017542855,0.009429096,-0.025620342,0.042615943,-0.021713822,-0.048399675,-0.071681446,-0.242145772,-0.237078742,-0.223410487,-0.245395548,-0.308641698,-0.213257002
3,2,50,8,1,Skew,gammaN.model,1,0.12,0.021739446,0.881151578,0.209788807,0.05,0.044,0.044,0.031627062,0.042079021,1.258440477,0.886735714,2.007033344,0.850646698,0.968398883,1.004251421,-0.002417563,0.001158762,-0.127912018,-0.173840461,-0.199340572,-0.058043625,-0.052351364,-0.022857809,-0.084055974,-0.037870748,-0.190944982,-0.220365179,-0.170306998,-0.415082694,-0.28781034,-0.271873541
3,2,50,8,1,Skew,gammaN.s,1,0.13,0.021232273,0.879012903,0.210355032,0.044,0.044,0.044,0.031625301,0.042000948,1.254135918,0.873667351,2.005957364,0.850124494,0.969527756,1.005064093,-0.002563221,0.001166915,-0.123179133,-0.160663682,-0.19599582,-0.057492567,-0.050423211,-0.022629096,-0.083569298,-0.036121577,-0.19187186,-0.222144728,-0.172642253,-0.414794464,-0.289677771,-0.272018302
3,2,50,8,1,Skew,ridgeI,1,0.87,0.118981982,0.876583052,0.210196917,0.434,0.044,0.044,0.031584244,0.042026424,1.242827873,0.872559307,1.99193474,0.853290064,0.975216992,1.003224775,-0.002035528,0.001090358,-0.113601504,-0.162206532,-0.188175383,-0.054761717,-0.049614658,-0.019521554,-0.08257824,-0.034961065,-0.191824159,-0.216649018,-0.172859517,-0.417966697,-0.293347519,-0.271389119
3,2,50,8,1,Skew,ridgeD,1,0,0.021232273,0.882367731,0.206220395,0.044,0.044,0.044,0.031625301,0.042000948,1.263165715,0.889842319,2.018069771,0.847179521,0.963538919,1.003519355,-0.002563221,0.001166915,-0.137236625,-0.182732525,-0.208484432,-0.060551217,-0.054415893,-0.024863357,-0.083569298,-0.036121577,-0.18554814,-0.213775938,-0.165834762,-0.41130826,-0.283093522,-0.270511664
3,2,50,8,1,Skew,gls.model,1,1,0.021232273,0.990849773,0.258866764,0.044,0.044,0.044,0.031625301,0.042000948,1.457575336,1.071378649,2.222832613,0.909447747,1.081403477,1.110534111,-0.002563221,0.001166915,-0.029102074,-0.012972197,-0.112418188,-0.037023143,-0.023702957,-0.007676739,-0.083569298,-0.036121577,-0.476954776,-0.541731146,-0.400510649,-0.695495094,-0.49842203,-0.504796419
